ID,Primer nombre,Segundo nombre,Primer apellido,Segundo apellido,Edad,Estatura (cm),Peso (kg),RH,Profesión,N. hijos,Hobby,Deporte,Mes_nro,Sexo,Grupo,Beta,Uniforme,Gamma,Y1,Y2,Y3,Y4,Z
2025_04_0100,Leandro,Benjamín,Lozano,Jiménez,73,173.36,77.76,B-,filosofía,5,leer,Rugby,2,Masculino,01,1439.5928589786915,1514.2643173851293,2021.1019717776758,7576.321586925646,89434.9163329041,162.63037016952964,1683373.6893985204,2886761.0395443086
2025_04_0101,Hilario,Yahir,Cruz,,67,165.91,53.27,A+,enfermería,4,astronomía,Skateboarding,1,Masculino,01,1476.0869084114643,,2016.8254600591097,7119.631202093764,90036.50197000257,71.52508624201096,761918.1403059767,2959292.448025022
2025_04_0102,,Leonardo,Villalobos,Aguilar,33,178.44,80.74,AB+,química,1,leer,Dominó deportivo,12,Masculino,01,1417.0391922918373,1417.5901811093918,,7092.950905546959,88963.11202285915,155.69973398414476,754948.5971649544,2841170.3354892214
2025_04_0103,Octavio,Roberto,Jiménez,Benítez,34,166.27,70.95,AB+,economía,1,programación,Gimnasia rítmica,1,Masculino,01,1285.43050282193,,2027.0932890152842,10236.78977464365,86531.40872689712,58.957897657222645,822169.3953515552,2581096.7954185037
2025_04_0104,Daniel,Salvador,Gómez,Parra,48,169.27,63.17,A-,filosofía,2,tocar guitarra,Pesca deportiva,2,Masculino,01,1084.5186226547003,2105.73397067623,2005.5698837634811,10533.66985338115,81867.46896599844,72.82772744883549,1579149.4367562549,2179569.9151627817
2025_04_0105,Diego,Vicente,Díaz,Gómez,65,176.76,72.64,A-,sociología,1,origami,Rally,7,Masculino,01,1246.574824528881,2888.994014869203,2010.7571973349168,14449.970074346016,85264.21241062513,86.46235606036839,1145815.3017259296,2507598.6191321076
2025_04_0106,Wilmer,Facundo,Torres,Medina,48,170.92,59.99,O+,psicología,3,escribir,Windsurf,10,Masculino,01,1343.8951637034693,1978.2652338079217,2026.4403728354498,9896.326169039608,87681.11445913289,88.14456039677522,1185565.4489390398,2697685.6535759782
2025_04_0107,David,Eduardo,Reyes,Navarro,34,178.1,77.82,AB-,administración de empresas,3,bailar,Buceo,9,Masculino,01,,2223.634408487445,2035.4161326400535,11123.172042437225,93853.8945625502,89.49443719303825,597497.9843705965,3289263.230377296
2025_04_0108,Aníbal,Héctor,Peralta,Maldonado,35,177.91,77.29,B-,relaciones internacionales,1,fotografía,Bodyboard,7,Masculino,01,1790.4470932503934,1574.3064754244795,2008.031722659791,7876.5323771223975,96059.8935448016,172.64058058144738,989011.9077922765,3588769.7188779092
2025_04_0109,Diego,Sebastián,Castañeda,,33,161.56,54.17,B-,sociología,5,fotografía,Taekwondo,1,Masculino,01,2312.5893053862137,2134.902004648534,,10679.51002324267,106868.51439975892,120.27999577019779,544882.0127011195,4635857.12079567
2025_04_0110,Josué,Marcelo,Villalobos,Del Valle,53,166.98,82.89,A+,arquitectura,2,astronomía,Surf,9,Masculino,01,1795.8689254070216,2887.623656399131,2006.681986460645,14443.118281995656,96127.83810195979,118.36657900692904,-460051.8070063752,3606179.969096039
2025_04_0111,Ignacio,Teo,Carrillo,Esquivel,32,174.77,64.75,O+,relaciones internacionales,3,ajedrez,Enduro,10,Masculino,01,1934.9585080474142,2447.597694184751,2016.2970177848906,12242.988470923756,99198.080694495,148.38275586548056,-919686.2581624823,3882159.004565752
2025_04_0112,Santiago,Sebastián,Silva,Molina,40,172.94,76.51,O-,biología,1,cine,Waterpolo,11,Masculino,01,,2119.481761850767,2023.1191090758578,10602.408809253833,101427.94084234136,99.2640187787932,518074.47154044174,4083038.1658158163
2025_04_0113,,Alejandro,Castañeda,Galindo,78,170.65,70.27,AB-,relaciones internacionales,4,escribir,Pelota vasca,3,Masculino,01,1628.9674812529718,1624.3429408013906,2018.4733582361087,8126.714704006953,93143.5503721427,67.5590182109051,-342826.09057998355,3266060.6772099505
2025_04_0114,Samuel,Iker,Montoya,Torres,76,167.6,76.73,O-,arquitectura,2,ajedrez,Halterofilia,6,Masculino,01,1094.6459009405862,2515.167221601997,2004.4580603776446,12580.836108009986,82036.65983014106,184.9575753878006,-1779231.576451531,2201871.637989182
2025_04_0115,José,Eduardo,Obando,Escobar,45,169.72,84.95,B+,periodismo,3,bailar,Marcha atlética,8,Masculino,01,1578.4414329748708,2471.7585027906803,2025.5111791269817,12363.792513953402,92344.16403330686,98.43538361585144,-126895.70086310233,3169245.658463695
2025_04_0116,Adrián,Lucas,Ortiz,Gómez,76,181.62,84.35,A-,química,3,meditación,Windsurf,2,Masculino,01,1959.717591330971,1667.846259569436,2057.059012662588,8344.23129784718,100916.12220649706,104.115728750409,464270.8556064365,3927778.413959789
2025_04_0117,Ramiro,Fabián,Solís,Acosta,72,166.07,67.78,AB+,educación,3,ajedrez,Slackline,10,Masculino,01,1768.08399760055,,2008.8962481442015,13579.117713764866,95638.56739633705,222.2634853300728,2440728.1835103254,3549746.112914865
2025_04_0118,Leonardo,Javier,Jiménez,Martínez,74,170.36,68.76,A-,economía,0,origami,Enduro,1,Masculino,01,2186.1517059461094,2876.7266401591505,2030.1641211826163,14388.633200795754,104637.95775440068,216.16786541310526,-226146.03425874555,4386691.045093014
2025_04_0119,Felipe,Isaac,Herrera,Aguilar,55,168.07,75.26,AB-,ciencias de la computación,2,dibujo,Kitesurf,5,Masculino,01,2030.4899583805657,1504.0153700417497,2018.7349255054462,7525.0768502087485,101181.8469327747,68.97660224362292,408408.51359294343,4068503.9936113404
2025_04_0120,Adolfo,Mateo,López,Cabrera,42,169.79,64.66,A+,psicología,4,fotografía,Pelota vasca,2,Masculino,01,1978.8916357514756,666.557838441157,,3337.7891922057847,100345.41581666272,179.5416206919443,432560.55834575294,3961120.060695157
2025_04_0121,Oscar,Vicente,Acosta,Espinosa,53,173.22,96.33,B-,educación,2,surf,Caza,5,Masculino,01,1366.538886055207,2484.6744910670895,2012.7842188786044,12428.372455335448,87724.30428746226,146.9027282389172,552886.3439962558,2745505.1445657494
2025_04_0122,Fernando,Simón,Camacho,Ramírez,31,168.99,61.68,AB+,arquitectura,2,programación,Béisbol,2,Masculino,01,1509.591307484708,2880.7510901846467,2012.2006795887678,14408.755450923234,90567.8465373572,287.1791315348396,1017683.6941851486,3033590.3704203395
2025_04_0123,Antonio,Nahuel,Parra,Quintero,75,166.1,74.83,O+,economía,2,escribir,Bolos,5,Masculino,01,1595.3887730563831,2516.9682478948403,2029.303015482424,12589.8412394742,92796.86592560037,67.83016142699296,553327.8322198314,3203366.3873522403
2025_04_0124,Ezequiel,Mario,Cortés,Peña,58,174.21,50.95,B+,economía,2,programación,Canotaje,4,Masculino,01,1722.7022816865149,920.1638014256556,2010.8337066604865,4605.819007128278,94789.05683354489,96.23466750626872,-1101491.4848496825,3450009.382380158
2025_04_0125,Gaspar,Orlando,Mejía,García,66,164.49,77.09,AB-,química,1,pintar,Fútbol sala,4,Masculino,01,1858.0572031212585,2708.900243503712,2023.637760719713,13549.501217518558,97880.27688401655,193.2140720172281,1560008.6444318776,3729662.9074600353
2025_04_0126,Agustín,Iván,Valencia,Cardona,57,168.33,77.83,AB+,derecho,2,origami,Gimnasia artística,8,Masculino,01,,2755.437893779507,,13782.189468897534,92067.53307611334,101.46742588416049,306891.31995066965,3145523.40957173
2025_04_0127,Darío,Teo,Obando,Alvarado,72,171.04,74.0,B+,economía,2,pintar,Breakdance,12,Masculino,01,2314.281981477035,2339.264499212549,2018.5180730733568,11701.322496062745,106851.18182174141,118.57950205272513,633644.737868055,4640264.2854501335
2025_04_0128,Álvaro,Yerson,Correa,López,33,166.79,61.32,O+,diseño gráfico,3,meditación,Lucha libre,7,Masculino,01,1334.9685566449489,1699.500669487344,2022.0383986417235,8502.503347436721,87370.52309215069,177.07643552728996,842478.5429655684,2678438.6166373347
2025_04_0129,,Pedro,Ardila,Rodríguez,69,170.65,77.68,AB-,arquitectura,2,coleccionar figuras,Patinaje,3,Masculino,01,1807.1636602281296,634.8197598738324,2011.9332959543592,3179.098799369162,96511.27208319335,172.91888716037423,1126126.8290397949,3617505.4192556287
2025_04_0130,Josué,Ricardo,Ortiz,Olivares,48,165.95,66.49,O+,economía,1,leer,Artes marciales mixtas,12,Masculino,01,1570.3806416335158,1145.0694821965762,2032.016851188593,5730.347410982881,92378.1183683281,77.98810212520472,-444393.01272950857,3146490.6306780144
2025_04_0131,Gustavo,Facundo,Trejo,Reyes,33,174.31,61.5,AB-,sociología,4,coleccionar figuras,Ping pong,4,Masculino,01,2021.3489873597555,,2012.5270705988244,11962.759085224297,100812.79186515984,205.3965473343315,1124836.1853493603,4054659.7338047354
2025_04_0132,Isaac,Carlos,Del Valle,Solís,59,169.67,61.81,B+,periodismo,0,meditación,Pentatlón,11,Masculino,01,1337.830757285953,2161.851909225677,2012.230407058771,10814.259546128385,87133.52735748219,319.9841812035624,1327351.8426614136,2686474.7741180346
2025_04_0133,Omar,Valentín,Gómez,,48,162.11,78.54,A+,sociología,1,meditación,E-sports,8,Masculino,01,1245.5147617293342,885.8686450325918,2028.1930317559982,4434.343225162958,85766.08618726663,162.4216560134699,810807.54217223,2495462.8666838314
2025_04_0134,César,Emilio,Carrasco,Bustamante,42,180.08,70.73,AB+,ingeniería civil,2,fotografía,Artes marciales mixtas,7,Masculino,01,1253.3182542780198,2524.581163654281,2017.9468287070624,12627.905818271407,85614.76994677227,118.71025043558114,1084579.1090478452,2519263.414374311
2025_04_0135,Valentín,Abel,Reyes,Alonso,34,168.68,73.2,B+,relaciones internacionales,2,senderismo,BMX,2,Masculino,01,1356.7960166027233,746.8858325234319,2019.0749905538642,3739.4291626171594,87718.17004867039,159.43799435320332,1210340.1735836312,2717330.462368064
2025_04_0136,Yerson,None,Godoy,Ardila,44,173.28,66.13,B-,ciencias de la computación,1,ajedrez,Triatlón,3,Masculino,01,1514.3913693805484,1122.3901116526763,2034.9852792166705,5616.950558263381,91347.38576411108,318.40123132639195,1969869.7423828216,3034398.68931936
2025_04_0137,Miguel,Patricio,Jiménez,Quintero,38,174.04,64.21,B-,administración de empresas,1,cine,Bádminton,6,Masculino,01,1092.5392319890948,2004.4244110150685,2022.1751649668631,10027.122055075342,82526.0395887878,274.0809603241054,681333.2428107788,2195104.5860332646
2025_04_0138,Froilán,Iker,Blanco,Zapata,62,169.33,57.16,O-,historia,2,fotografía,Fútbol,12,Masculino,01,1368.815134790313,1257.757621754675,2017.3892684290024,6293.788108773375,87907.98074867633,248.64761520217695,1392152.6163742705,2743923.0576894
2025_04_0139,Samuel,Miguel,Palacios,Cabrera,42,171.67,72.72,AB-,ciencias de la computación,5,tocar guitarra,Béisbol,3,Masculino,01,1304.7586519915435,2459.8200798659027,2012.4749288874739,12304.100399329513,86479.42090645508,72.0434351067392,706893.044312699,2621820.4043824165
2025_04_0140,Valentín,Iker,Castro,Bermúdez,34,173.12,60.61,O+,contaduría,2,tocar guitarra,Bodyboard,7,Masculino,01,1356.927604307487,657.7535913913408,2016.8393318870912,3293.767956956704,87653.73204276248,111.67380504997263,1160769.5921236225,2717147.9765719306
2025_04_0141,David,Baltasar,Ramos,Carrillo,69,164.25,78.14,O+,administración de empresas,0,meditación,Escalada deportiva,7,Masculino,01,1884.199447189007,759.7386863717333,2019.724714849222,3803.6934318586664,98285.7303892568,138.4904363902012,-460075.7620277,3772201.5878098723
2025_04_0142,Héctor,Emiliano,Gómez,Espinosa,39,176.61,55.76,AB+,psicología,2,bailar,Paddle surf,9,Masculino,01,1827.394759922196,1944.8346034079736,2010.2838446529026,9729.173017039868,96866.41053803099,162.9163114081168,80911.10953427793,3664517.692861432
2025_04_0143,Lorenzo,Joaquín,Toledo,Calderón,46,173.03,77.6,AB-,ingeniería mecánica,1,bailar,Windsurf,5,Masculino,01,1405.7729736104025,811.7574676588963,2015.7169869460656,4063.7873382944817,88596.96908059002,393.76273046881613,-413604.4769128921,2815608.7345590997
2025_04_0144,Emilio,Ezequiel,Alvarado,Cruz,68,171.66,67.27,AB-,enfermería,0,escribir,Paracaidismo,9,Masculino,01,,1255.006462298274,2029.198255399715,6280.03231149137,94967.82753428946,204.25710519129564,796126.9672167948,3414467.0195412925
2025_04_0145,,Patricio,Figueroa,Obando,69,167.14,79.6,B-,biología,1,cine,Yoga,7,Masculino,01,,1663.7333173491966,2012.0979562061766,8323.666586745983,83421.63879237627,168.74614268958646,-672344.2036971046,2313192.6772058434
2025_04_0146,Jaime,Isaac,Vargas,Campos,69,172.0,64.37,O+,educación,3,surf,Esgrima,12,Masculino,01,1743.596752578648,2045.7955315353927,,10233.977657676964,95556.77886289672,172.51174150764584,346613.34531131724,3497426.482814973
2025_04_0147,Andrés,Rubén,Zapata,Peña,37,176.12,67.81,O+,medicina,1,cine,Pilates,12,Masculino,01,2119.0062039962936,1162.419956259349,,5817.099781296745,103237.00195724962,106.35403105459554,653276.8463442569,4243828.507773885
2025_04_0148,Mauricio,Alonso,Silva,,78,175.62,69.53,B+,derecho,1,ajedrez,Fútbol,7,Masculino,01,1824.8671278353436,1076.353517825778,2010.1487273682085,5386.76758912889,96811.80437775313,74.13012996110984,1254034.904153882,3655120.023259816
2025_04_0149,Samuel,Ramiro,Alonso,Peralta,77,170.41,71.91,B+,sociología,1,tocar guitarra,Karate,3,Masculino,01,1652.2126070131028,2285.679263508445,2012.018737170049,11433.396317542225,93414.81425536353,75.49272381511085,-13019.979367772263,3315857.610343748
2025_04_0150,,Camilo,Herrera,Toledo,78,165.26,64.94,AB+,química,1,bailar,Tenis,11,Masculino,01,1557.9053818132081,2835.0922158096455,2018.1087241438565,14180.461079048227,91711.36936057985,176.23593889620582,-1028426.8918520703,3129990.2247054647
2025_04_0151,,Yerson,Suárez,Palacios,75,172.67,73.6,O-,educación,1,astronomía,Rafting,1,Masculino,01,1963.549579249,2899.394388230577,2012.50688367472,14501.971941152886,99656.1980952216,122.35649140337237,515438.56489725073,3941600.1304391534
2025_04_0152,,Adrián,Figueroa,Trejo,48,172.46,43.78,A+,biología,1,origami,Billar,7,Masculino,01,,1860.053199408453,2036.9638564677562,9305.265997042265,90630.31024964205,176.27826412465427,-440276.9931100081,2960443.721557978
2025_04_0153,Miguel,Joaquín,Arango,Maldonado,47,170.1,69.5,AB+,relaciones internacionales,1,origami,Enduro,9,Masculino,01,,1622.3191649821606,,8116.595824910803,85189.5896399068,98.4014468877096,-1530530.2950741558,2484996.0236304468
2025_04_0154,Guillermo,Julio,Flores,Toledo,37,168.34,69.42,AB+,enfermería,0,senderismo,Billar,3,Masculino,01,,,2017.9869126195076,13364.800271789198,101376.79655229527,127.03993205527588,-711415.3174465653,4096082.7176427934
2025_04_0155,Esteban,Simón,Bravo,Barrios,70,168.46,64.93,A+,ingeniería civil,2,coleccionar figuras,Halterofilia,5,Masculino,01,1377.3132957016048,2857.262952242133,2036.4671228068823,14291.314761210666,88650.27959823856,56.85575649572696,1334864.1478092386,2768916.9061644203
2025_04_0156,Roberto,Isaac,Valencia,Morales,69,163.28,63.11,AB-,contaduría,2,fotografía,Skateboarding,2,Masculino,01,1480.150942971866,2025.7727226348118,2026.76282945307,10133.863613174059,90415.90374302943,235.25449589999235,2021285.6493625885,2970434.749556906
2025_04_0157,Camilo,Simón,Ortiz,,37,174.78,78.21,A-,arquitectura,4,dibujo,Atletismo,6,Masculino,01,1702.4280776292464,2114.1451308852484,2020.9621479818873,10575.725654426242,94687.42599204154,68.098638499453,1845658.1413300142,3415430.880912919
2025_04_0158,Luciano,Víctor,Paredes,Romero,70,167.55,73.76,B-,biología,1,astronomía,Kitesurf,8,Masculino,01,1399.028166030041,839.8467896113814,2008.225606494833,4204.233948056907,88237.33151544581,73.02909381302184,256718.08548014937,2802259.566008139
2025_04_0159,Manuel,Rafael,Toledo,Salazar,54,171.73,72.09,O-,enfermería,1,tocar guitarra,Skateboarding,3,Masculino,01,2613.125487504254,1652.5339467172691,2023.2505199196314,8267.669733586346,112970.02534767403,329.23473376844294,781372.9296595678,5234517.644742095
2025_04_0160,Oscar,Javier,Villalobos,Lozano,71,178.18,67.47,O-,medicina,0,tocar guitarra,Equitación,2,Masculino,01,2267.672222368288,2056.539009157468,2011.4613111729448,10287.69504578734,105707.2837825541,126.596949586849,-1237823.1709501678,4545631.139782364
2025_04_0161,Leonardo,Yahir,Castro,Acosta,74,166.7,56.04,O-,periodismo,1,ajedrez,Equitación,10,Masculino,01,2103.2596869062236,871.1875959260541,,4360.93797963027,102787.71769676122,168.93539777641928,25586.73976556072,4210879.3117920775
2025_04_0162,Andrés,Eugenio,Arellano,Correa,66,173.64,83.62,O-,historia,1,leer,Ping pong,6,Masculino,01,1869.3104604970836,641.3606548433636,2007.3564402793143,3211.803274216818,97616.9024183211,148.18524121559182,-277236.038992791,3741831.724268384
2025_04_0163,Iker,Felipe,Lozano,Herrera,75,165.68,64.58,A+,sociología,1,leer,Pesca deportiva,9,Masculino,01,,790.8979436383258,2018.2806741128402,3959.4897181916294,92638.0137631276,172.72032761684537,-399901.7473377688,3211917.843692431
2025_04_0164,Esteban,Oscar,Correa,Ardila,36,171.29,88.98,B+,sociología,5,coleccionar figuras,Zumba,11,Masculino,01,1578.4219432979626,1035.450702791521,2011.012999167555,5182.253513957605,91908.8288409859,213.47964269798098,-548434.6419559813,3162025.1401098827
2025_04_0165,Fernando,Isaac,Ramírez,Morales,69,167.38,65.42,O-,ingeniería civil,1,dibujo,Escalada,11,Masculino,01,1711.3752933329595,1658.1016658169501,2029.6434510665174,8295.50832908475,95126.8093986547,75.99918636087594,1429756.4942656313,3431045.0949950037
2025_04_0166,Felipe,Abel,Sosa,Vásquez,62,165.49,68.89,B-,economía,0,yoga,Tiro con arco,7,Masculino,01,1248.3203372701958,,2021.8293331429156,3988.2353618908346,85631.28673969138,178.14705225186196,175985.95402136425,2500627.9099022825
2025_04_0167,Jacinto,Guillermo,Del Valle,Villalobos,53,177.98,86.09,A-,ingeniería mecánica,0,ajedrez,Pelota vasca,6,Masculino,01,1822.5251808359128,549.7501912400838,2031.2312774624422,2753.7509562004193,97397.44194059153,140.71629327291419,-258129.42606097722,3647803.112628026
2025_04_0168,Jacinto,Fernando,Cortés,Beltrán,37,179.96,56.12,O+,educación,1,leer,Slackline,10,Masculino,01,1555.3967657873816,2360.037460902475,2009.254998142162,11805.187304512374,91395.58526001249,107.57992884726266,391711.6990834691,3122597.718879276
2025_04_0169,Guillermo,Darío,Quintero,Arellano,78,178.68,49.15,O+,medicina,1,origami,Paracaidismo,8,Masculino,01,990.8000829212929,1241.0267743399145,2037.7119522173443,6210.133871699572,80957.36022494618,76.1925161470508,803296.7818345043,1987809.2997142854
2025_04_0170,Alonso,Leonardo,Flores,Correa,36,171.54,72.5,O+,psicología,0,surf,Crossfit,9,Masculino,01,1904.9054357576128,2141.038327688836,2023.9425581814592,10710.19163844418,98826.38546059604,93.67742467485807,2069053.8240853027,3820520.0631536697
2025_04_0171,Lucas,Wilmer,Valencia,Pizarro,77,170.2,75.96,A-,educación,1,cocinar,Snorkel,3,Masculino,01,1185.3774320370615,2879.0230504308097,2014.9700997164136,14400.115252154048,84166.65163223364,60.049660505182956,233925.54335576712,2385153.979326277
2025_04_0172,Salvador,Simón,Ojeda,Serrano,73,173.79,71.73,O-,administración de empresas,1,jardinería,Gimnasia rítmica,10,Masculino,01,1597.8404950894324,2743.5494916592,2025.4398889185377,13722.747458296,92730.00656934478,132.06250605900146,560174.7156540419,3209402.737637161
2025_04_0173,Álvaro,Agustín,Pérez,Ortiz,36,166.46,65.97,AB-,arquitectura,2,jardinería,Bolos,10,Masculino,01,1172.7303016199764,1541.4357378199527,2006.8698748670427,7712.178689099764,83670.70227841081,168.29106977865413,2625710.4705785015,2353171.781929053
2025_04_0174,Pedro,Rodrigo,Calderón,Molina,39,162.8,60.59,A+,arquitectura,2,leer,Parapente,8,Masculino,01,1246.5389049276594,2355.439561130443,2047.2593168026606,11782.197805652215,86358.557602633,158.64721944179328,-425378.1010887885,2504859.007660971
2025_04_0175,Gabriel,Víctor,Zapata,Esquivel,74,166.38,83.66,B-,medicina,4,fotografía,Motociclismo,8,Masculino,01,2336.315750085767,1506.0985555299287,2017.834471410134,7535.492777649643,107271.34914401936,66.73160851687715,2006759.4145931536,4680165.992949183
2025_04_0176,Leonardo,Jaime,Díaz,Zapata,57,168.81,85.56,O+,historia,0,jardinería,Fútbol sala,5,Masculino,01,1217.0731631603185,808.4100709975976,2027.479854445942,4047.0503549879877,85175.85889658463,237.1787368869458,22056.614748866414,2438192.376675625
